Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M16305,No Aerial,100,98.77314815,100,-37.651606,174.943136
M46679,No Aerial,100,100.0231481,100,-37.513508,175.151655
M1986,No Aerial,100,99.98842593,100,-37.681012,175.13483
M4126,No Aerial,100,100.0347222,100.0496032,-37.529528,175.15198
M44339,No Aerial,100,99.96527778,100,-37.458773,175.14391
M13535,No Aerial,100,99.96527778,100,-37.458546,175.143373
M46423,No Aerial,100,99.61805556,99.95039683,-37.668906,175.136706
M941,No Aerial,100,100.0462963,100.0496032,-37.507178,175.149138
M17105,No Aerial,100,100.0347222,100.0496032,-37.455795,175.142811
M41387,Aerial Installed - Enabled,51.04166667,94.96527778,81.15079365,-37.675262,175.098538
M35094,No Aerial,100,100,100,-37.69375,175.069422
M5684,No Aerial,100,100.0347222,100.0496032,-37.533715,175.151378
M52051,No Aerial,100,100,100,-37.53343,175.1369
M43252,No Aerial,0,0,0,-37.719698,174.853048
M34937,No Aerial,96.875,87.07175926,90.07936508,-37.721176,174.845483
M48565,No Aerial,76.04166667,50.50925926,89.03769841,-37.583077,174.898664
M21922,Aerial Installed - Enabled,100,98.80787037,100,-37.583659,174.897424
M26651,No Aerial,95.83333333,91.16898148,87.40079365,-37.662209,175.063472
M1864,No Aerial,100,99.97685185,100,-37.894995,174.87296
M62875,No Aerial,100,100,100,-37.672434,175.075183
M118,Aerial Installed - Enabled,100,100,100.0496032,-37.643897,175.036175
M14785,Aerial Installed - Enabled,76.04166667,90.50925926,79.81150794,-37.67003,174.868459
M59739,No Aerial,100,100,100,-37.643086,175.028675
M27840,Aerial Installed - Enabled,100,87.16435185,89.58333333,-37.658157,175.066559
M35215,Aerial Installed - Enabled,98.95833333,92.16435185,88.78968254,-37.651158,175.055262
M35746,No Aerial,100,98.78472222,100,-37.660781,174.902886
M8361,Aerial Installed - Enabled,100,98.7962963,100,-37.654075,174.944358
M47845,No Aerial,100,98.7962963,100,-37.66091,174.90285
M50908,Aerial Installed - Enabled,100.3472222,98.77314815,100.0496032,-37.663193,174.893069
M3807,Aerial Installed - Enabled,100,98.26388889,100,-37.653886,174.952316
M20496,No Aerial,100,100.0115741,100,-37.491618,175.157945
M29522,No Aerial,100,98.81944444,100,-37.576789,174.862776
M39436,Aerial Installed - Enabled,100,98.81944444,100.0496032,-37.576864,174.862189
M38013,Aerial Installed - Enabled,100,98.83101852,100.0496032,-37.573762,174.868349
M21823,No Aerial,100,98.80787037,100,-37.583465,174.839959
M25165,Aerial Installed - Enabled,100,98.80787037,100,-37.585466,174.829946
M14535,No Aerial,100,98.80787037,100,-37.584384,174.840788
M29912,No Aerial,100,98.81944444,100,-37.584384,174.840788
M62779,Aerial Installed - Enabled,100,98.80787037,100,-37.58533,174.829963
M26935,Aerial Installed - Enabled,100,98.81944444,100,-37.589665,174.821581
M42561,Aerial Installed - Enabled,100.3472222,98.73842593,100.0496032,-37.570099,174.880604
M19544,No Aerial,100,98.80787037,100,-37.577247,174.852087
M6543,Aerial Installed - Enabled,100,98.81944444,100,-37.583465,174.839959
M39182,No Aerial,100,98.68055556,100,-37.570591,174.879452
M48889,No Aerial,100,98.69212963,100,-37.571919,174.878261
M45833,Aerial Installed - Enabled,100,53.1712963,100,-37.572576,174.876187
M54844,Aerial Installed - Enabled,100,98.80787037,100,-37.575238,174.837736
M9726,Aerial Installed - Enabled,100,99.94212963,100,-37.34296,175.328593
M20609,No Aerial,100,98.81944444,100,-37.576789,174.862776
M43809,Aerial Installed - Enabled,100,99.67592593,100,-37.374613,175.270998
M4499,Aerial Installed - Enabled,100.3472222,100,100,-37.438751,175.149676
M68765,No Aerial,100,98.7962963,100,-37.575557,174.838296
M55093,No Aerial,100,100.0115741,100.0496032,-37.665274,175.195742
M15501,No Aerial,100,100,100,-37.648692,175.159414
M56753,No Aerial,100,100.0347222,100,-37.624813,175.186881
M37483,No Aerial,100,99.98842593,100,-37.632597,175.195516
M15398,No Aerial,100,100,100,-37.637894,175.175692
M26630,Aerial Installed - Enabled,0,80.15046296,45.83333333,-37.667246,175.009337
M55084,No Aerial,0,78.29861111,43.5515873,-37.668709,175.010124
M49011,Aerial Installed - Enabled,0,81.36574074,48.31349206,-37.665614,175.009564
M46164,No Aerial,0,78.93518519,45.23809524,-37.665614,175.009564
M12482,Aerial Installed - Enabled,0,81.75925926,50.49603175,-37.665222,175.012541
M63192,Aerial Installed - Enabled,99.65277778,98.75,99.95039683,-37.45991,175.102768
M40011,No Aerial,100,100,100,-37.48107,175.089393
M65176,No Aerial,99.30555556,98.93518519,99.90079365,-37.45991,175.102768
M57883,No Aerial,100,99.97685185,100,-37.458358,175.14378
M10741,No Aerial,100,100,100,-37.48107,175.089393
M19973,No Aerial,0,0,0,-37.483295,175.091798
M48574,No Aerial,100,100,100,-37.65406824,175.3176455
M17827,No Aerial,100,100.0231481,100.0496032,-37.68732874,175.2758309
M32957,No Aerial,100,100,100,-37.796203,175.24704
M196,No Aerial,100,100.0115741,100,-37.605856,175.352193
M15433,Aerial Installed - Enabled,100,96.96759259,92.06349206,-37.625927,174.878986
M22645,Aerial Installed - Enabled,100,96.97916667,92.06349206,-37.635228,174.875651
M4919,Aerial Installed - Enabled,100,96.88657407,91.86507937,-37.63604,174.870393
M34089,No Aerial,0,0,0,-37.637333,174.862101
M18904,Aerial Installed - Enabled,0,0,0,-37.647685,174.84097
M13989,No Aerial,100,97.16435185,100.0496032,-37.624481,174.971292
M33598,No Aerial,98.95833333,99.57175926,99.8015873,-37.687259,175.112511
M8035,No Aerial,98.95833333,99.71064815,99.70238095,-37.687259,175.112511
M566,Aerial Installed - Enabled,98.95833333,99.43287037,99.35515873,-37.683923,175.105758
M24399,Aerial Installed - Enabled,100,100.0347222,100,-37.686455,175.122783
M5858,Aerial Installed - Enabled,98.95833333,99.90740741,99.85119048,-37.686699,175.119592
M52684,Aerial Installed - Enabled,100,99.9537037,100,-37.687316,175.118295
M12911,Aerial Installed - Enabled,98.95833333,99.57175926,99.90079365,-37.679551,175.098786
M26415,Aerial Installed - Enabled,98.95833333,99.56018519,98.71031746,-37.685428,175.102587
M69498,Aerial Installed - Enabled,98.61111111,99.39814815,99.15674603,-37.682647,175.102364
M47874,No Aerial,100,100.0231481,100.0496032,-37.680602,175.134403
M27005,Aerial Installed - Enabled,0,0,0,-37.680334,175.101889
M40147,Aerial Installed - Enabled,0,0,0,-37.67895,175.097312
M39658,No Aerial,92.70833333,99.45601852,97.96626984,-37.687013,175.107672
M58195,Aerial Installed - Enabled,98.95833333,99.82638889,99.85119048,-37.68661,175.116592
M48043,Aerial Installed - Enabled,98.95833333,99.87268519,99.45436508,-37.684298,175.103814
M55326,Aerial Installed - Enabled,96.875,99.76851852,99.30555556,-37.685714,175.10676
M1602,Aerial Installed - Enabled,98.95833333,99.86111111,99.50396825,-37.68497,175.107512
M36067,Aerial Installed - Enabled,97.91666667,99.93055556,99.70238095,-37.68821,175.115539
M67618,No Aerial,100,99.98842593,99.95039683,-37.800439,175.235872
M56518,No Aerial,100,100.0231481,100,-37.794203,175.234532
M3079,No Aerial,100,100,100,-37.795783,175.235683
M1042,No Aerial,100,100.0115741,100,-37.791626,175.23649
M60516,No Aerial,100,100,100,-37.7964,175.242978
M32206,No Aerial,100,100,100,-37.798365,175.243102
M62048,No Aerial,100,99.98842593,99.95039683,-37.80466348,175.1359741
M9529,No Aerial,100,100.0115741,100,-37.801549,175.241394
M42649,No Aerial,100,100.0231481,100.0496032,-37.794258,175.140169
M27366,No Aerial,100,100.0347222,100.0496032,-37.69171749,175.308377
M15756,No Aerial,100,100,100,-37.784613,175.161056
M47117,Aerial Installed - Enabled,100,100.0347222,100,-37.515698,175.152541
M12888,No Aerial,100,100.0347222,100,-37.535075,175.148838
M8574,No Aerial,100,100,100.0496032,-37.442648,175.139483
M16925,Aerial Installed - Enabled,100,100.0115741,100,-37.548002,174.968214
M7339,No Aerial,100,100,100,-37.41563874,175.0764928
M63690,No Aerial,100,99.98842593,100,-37.532096,175.051675
M68593,No Aerial,100.3472222,100,100.0496032,-37.570912,175.157784
M67607,No Aerial,0,0,0,-37.564593,174.974581
M61980,No Aerial,100,100.0462963,100.0496032,-37.53287,175.136326
M61071,No Aerial,100,99.94212963,100,-37.312213,175.131181
M10564,Aerial Installed - Enabled,100,99.93055556,100,-37.347285,175.233171
M18658,No Aerial,100,100.0115741,100,-37.665796,175.149303
M54465,No Aerial,100,99.78009259,99.15674603,-37.515078,175.007646
M13927,Aerial Installed - Enabled,0,0,0,-37.675276,174.968968
M59710,No Aerial,100,100.0347222,100,-37.795293,175.205866
M9694,No Aerial,100.3472222,99.84953704,100,-37.78349217,175.1408126
M32717,No Aerial,100,99.86111111,100,-37.33964853,175.0733992
M43173,No Aerial,100,99.30555556,99.95039683,-37.66782932,175.1448518
M52579,No Aerial,100,100.0115741,100,-37.81787697,175.2177947
M11637,No Aerial,100,100.0115741,100,-37.82346891,175.1674363
M52677,No Aerial,100,100,100,-37.80538564,175.145736
M39877,No Aerial,100,100.0115741,100,-37.7983905,175.1984856
M45726,No Aerial,100,100.0231481,100,-37.805614,175.169642
M54119,No Aerial,100,100,99.95039683,-37.828296,175.20552
M2541,No Aerial,100,100.0231481,100,-37.832301,175.150778
M8088,No Aerial,100,99.1087963,100.0496032,-37.663776,175.253847
M8247,No Aerial,100,100,100,-37.83617,174.983639
M37971,No Aerial,100,100.0115741,100,-37.406414,175.136616
M17395,No Aerial,100,100,100,-37.55701728,175.3010514
M55135,No Aerial,100,100.0115741,100,-37.517923,175.082105
M60031,Aerial Installed - Enabled,0,0,0,-37.524611,175.0831738
M28124,No Aerial,0,0,0,-37.532346,175.13589
M40360,Aerial Installed - Enabled,100,98.77314815,100,-37.656116,174.941238
M65525,Aerial Installed - Enabled,100,98.76157407,99.95039683,-37.653845,174.925331
M19290,No Aerial,100,99.89583333,100,-37.521903,175.085181
M6095,No Aerial,0,31.58564815,0,-37.526838,175.324981
M41079,Aerial Installed - Enabled,99.65277778,99.98842593,99.95039683,-37.82798694,175.0193374
M21145,No Aerial,100,98.7037037,100,-37.79096,174.863451
M48581,Aerial Installed - Enabled,93.75,94.20138889,88.29365079,-37.669108,174.873572
M2776,Aerial Installed - Enabled,85.41666667,94.03935185,87.40079365,-37.669183,174.873084
M27663,No Aerial,0,0,0,-37.736113,174.934305
M61200,No Aerial,100,99.65277778,99.15674603,-37.51269517,175.3503345
M53300,No Aerial,0,0,0,-37.48456882,175.1642614
M4210,No Aerial,100,100,100,-37.392752,175.074003
M42929,No Aerial,100,100.0231481,100.0496032,-37.832832,174.888128
M10176,No Aerial,100,100,100,-37.402321,175.154182
M61951,No Aerial,100,100.0115741,100,-37.402018,175.153831
M33662,No Aerial,100,100.0231481,100,-37.401745,175.153703
M26773,No Aerial,100,100,100,-37.399051,175.14534
M28339,No Aerial,100,99.98842593,100,-37.399051,175.14534
M9671,No Aerial,100,100,100,-37.402266,175.15432
M351,No Aerial,100,100,100,-37.410545,175.152123
M66756,No Aerial,99.65277778,99.98842593,99.95039683,-37.431297,175.109585
M34712,No Aerial,100.3472222,99.97685185,99.95039683,-37.400625,175.154107
M51502,No Aerial,100,99.98842593,100,-37.406017,175.145509
M15853,No Aerial,100,100,100,-37.405542,175.153196
M53447,No Aerial,100,100.0115741,100.0496032,-37.39927,175.146316
M416,No Aerial,93.40277778,95.94907407,92.06349206,-37.67093,175.144893
M54014,No Aerial,100,100.0115741,100,-37.670393,175.14745
M4067,No Aerial,100,99.87268519,100,-37.674448,175.146061
M58039,No Aerial,100,100.0462963,100,-37.67081,175.146475
M66055,No Aerial,100,100.0115741,100.0496032,-37.672565,175.150278
M5963,No Aerial,100.3472222,100.0231481,99.85119048,-37.402457,175.145981
M2053,Aerial Installed - Enabled,54.51388889,95.8912037,87.99603175,-37.771272,174.851428
M2497,Aerial Installed - Enabled,100,99.98842593,100,-37.486374,175.052826
M53592,No Aerial,100,100,100,-37.485957,175.097482
M16036,Aerial Installed - Enabled,100,100.0115741,100.0496032,-37.490753,175.050731
M14260,No Aerial,100.3472222,100.0115741,100.0496032,-37.468161,175.144038
M23158,No Aerial,100,100.0347222,100.0992063,-37.79378124,175.233312
M7586,No Aerial,100,99.94212963,100.0496032,-37.79436609,175.2295061
M9089,No Aerial,100,99.98842593,100,-37.7924333,175.2305133
M47465,No Aerial,100,100,100,-37.79250106,175.2323314
M13691,No Aerial,100,100,100,-37.79300601,175.2304116
M4055,No Aerial,100,99.98842593,100,-37.402568,175.131256
M53414,No Aerial,100,100,100,-37.672896,175.149528
M16241,No Aerial,100,100,99.95039683,-37.404231,175.13872
M42882,No Aerial,100,100,100,-37.404526,175.156716
M29402,No Aerial,100,100.0115741,100,-37.399945,175.148627
M36820,No Aerial,100,100.0347222,100,-37.404371,175.139794
M18474,No Aerial,100,100.0231481,100,-37.400098,175.148371
M31614,No Aerial,100,100.0231481,100.0992063,-37.404234,175.140167
M6333,No Aerial,100,99.97685185,99.95039683,-37.584255,175.159303
M15120,No Aerial,99.65277778,99.96527778,99.95039683,-37.584478,175.159176
M6102,No Aerial,100,100.0231481,100,-37.584478,175.159176
M52729,No Aerial,100,99.98842593,99.95039683,-37.583911,175.159295
M54480,No Aerial,100,100,99.95039683,-37.537817,175.167173
M35392,No Aerial,100,99.98842593,100,-37.66624,175.147285
M3160,No Aerial,100,100.0694444,100.0496032,-37.668703,175.145811
M19726,No Aerial,100,100.0115741,100,-37.66635,175.147631
M46283,No Aerial,100,99.98842593,100,-37.672298,175.144576
M18741,No Aerial,100,100,99.95039683,-37.672516,175.142081
M69652,No Aerial,100.6944444,100.0462963,100.0992063,-37.674335,175.146795
M27979,No Aerial,100,100.0462963,100.0496032,-37.673021,175.146045
M59904,No Aerial,100,100.0231481,100,-37.673115,175.146283
M17877,No Aerial,100,99.98842593,100,-37.67315,175.146735
M9915,No Aerial,100,99.98842593,99.95039683,-37.672966,175.146898
M39481,No Aerial,100,99.98842593,100,-37.672866,175.14619
M38577,No Aerial,100,100.0347222,100.0496032,-37.67916,175.157065
M32436,No Aerial,100,99.98842593,100,-37.583038,175.159218
M34113,No Aerial,100,100.0115741,100,-37.583558,175.159208
M66600,No Aerial,100,100.0115741,100,-37.583306,175.159061
M54820,No Aerial,100,100.0115741,100.0496032,-37.583455,175.159428
M23792,No Aerial,100,100.0231481,100.0496032,-37.583865,175.159205
M5384,No Aerial,100,100.0347222,100,-37.582748,175.158988
M58136,No Aerial,100,99.97685185,100,-37.404071,175.15475
M27745,No Aerial,100,100.0347222,100,-37.667954,175.144452
M25431,No Aerial,99.65277778,99.98842593,99.90079365,-37.585011,175.15901
M48845,No Aerial,100,99.98842593,99.95039683,-37.540075,175.167916
M58746,No Aerial,100,99.97685185,100,-37.545805,175.137826
M39817,No Aerial,100,100.0231481,100,-37.545805,175.137826
M25896,No Aerial,100,99.98842593,100.0496032,-37.551437,175.152176
M38990,No Aerial,100,99.98842593,100,-37.58194,175.133495
M54602,No Aerial,100,99.96527778,100,-37.404455,175.154846
M21115,No Aerial,100,100.0231481,100.0496032,-37.404213,175.155995
M35501,No Aerial,100,100,100,-37.4042,175.155253
M23908,No Aerial,99.65277778,99.9537037,99.90079365,-37.403786,175.15533
M19277,No Aerial,100,100.0231481,100,-37.58296,175.159156
M38461,No Aerial,100,100,100,-37.404175,175.155118
M15062,No Aerial,99.30555556,99.86111111,99.95039683,-37.67015,175.139543
M35592,Aerial Installed - Enabled,100,99.58333333,100,-37.333001,175.309805
M49116,No Aerial,100.3472222,100.0115741,100.0496032,-37.401319,175.131227
M33960,No Aerial,100,99.97685185,99.95039683,-37.431452,175.13378
M29182,No Aerial,100,99.93055556,99.75198413,-37.670808,175.14328
M30546,No Aerial,100,99.97685185,100,-37.488576,175.156556
M22970,No Aerial,100,99.98842593,99.95039683,-37.400117,175.148619
M26073,No Aerial,100,100.0115741,100.0496032,-37.404562,175.138968
M17071,No Aerial,100,99.98842593,100,-37.403685,175.149047
M36249,No Aerial,100,100,100.0496032,-37.404617,175.139895
M2378,No Aerial,100,99.98842593,100,-37.404178,175.139091
M20736,No Aerial,100,100,100,-37.405185,175.139023
M14042,No Aerial,100,100.0347222,100,-37.403197,175.173451
M68778,No Aerial,100,99.98842593,100,-37.399769,175.157309
M13884,No Aerial,100,100,100,-37.399868,175.157482
M58954,No Aerial,100,99.96527778,100,-37.405304,175.122968
M31761,No Aerial,100,100,100,-37.399197,175.188953
M34040,No Aerial,100,99.97685185,99.95039683,-37.404441,175.129095
M11796,No Aerial,100,100,100,-37.672423,175.141528
M3223,No Aerial,100,99.98842593,100,-37.672755,175.141325
M29131,No Aerial,100,100.0347222,100,-37.672755,175.141325
M10050,No Aerial,99.65277778,100.0231481,99.95039683,-37.671201,175.149006
M24318,No Aerial,100,100.0115741,100,-37.668361,175.147095
M32801,No Aerial,100,99.82638889,100,-37.66709,175.146151
M8838,No Aerial,100,99.98842593,99.95039683,-37.668361,175.147095
M52637,No Aerial,100,100.0462963,100,-37.671703,175.14937
M40644,No Aerial,100,99.96527778,100,-37.673206,175.150437
M35819,No Aerial,100,99.96527778,100,-37.666975,175.145713
M22968,No Aerial,100,100,100,-37.669738,175.147923
M8407,No Aerial,100,100,100,-37.67284,175.143876
M15100,No Aerial,100,100,100,-37.672593,175.14427
M1140,No Aerial,99.65277778,99.98842593,99.95039683,-37.669391,175.147666
M57031,No Aerial,100,100.0231481,99.95039683,-37.669008,175.147493
M64951,No Aerial,100,100,100,-37.55101,175.1515883
M13607,No Aerial,100,99.98842593,99.95039683,-37.77952055,175.24356
M18746,No Aerial,100,100.0231481,99.95039683,-37.700078,175.153906
M42781,No Aerial,100,100,100,-37.673495,175.145018
M15684,No Aerial,100,100.0462963,100,-37.673865,175.145125
M26315,No Aerial,100,100,100,-37.676847,175.150212
M67557,No Aerial,100,100.0115741,100.0496032,-37.676656,175.149586
M40175,No Aerial,100,99.90740741,100.0496032,-37.676656,175.149586
M69967,No Aerial,100,100.0694444,100,-37.669113,175.14707
M6987,No Aerial,100,100.0231481,100,-37.666516,175.140716
M28216,No Aerial,100,100.0231481,100,-37.666516,175.140716
M23064,No Aerial,100,100.0347222,100.0496032,-37.666936,175.141385
M39215,No Aerial,100,99.36342593,97.22222222,-37.666936,175.141385
M14404,No Aerial,100,100.0115741,99.95039683,-37.667165,175.141475
M62917,No Aerial,100,99.75694444,99.90079365,-37.664536,175.146771
M69851,No Aerial,100,99.9537037,100,-37.666976,175.142373
M24010,No Aerial,100,100.0115741,100,-37.670053,175.139381
M27283,No Aerial,100,100,100,-37.663658,175.146341
M57568,No Aerial,100,100,100,-37.666543,175.14234
