,Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
2516,M63003,No Aerial,100.0,100.0,100.0,-37.557611,175.144729
2517,M10547,No Aerial,100.0,100.0231481,100.0,-37.55716,175.145422
2518,M55185,No Aerial,100.0,100.0462963,100.0496032,-37.556588,175.145588
2519,M36187,No Aerial,100.0,100.0231481,100.0,-37.556588,175.145438
2520,M21559,No Aerial,100.0,99.97685185,100.0,-37.55703,175.145631
2521,M58635,No Aerial,100.0,99.97685185,99.95039683,-37.557488,175.145654
2522,M42088,No Aerial,100.0,100.0115741,100.0496032,-37.543868,175.171309
2523,M65817,No Aerial,100.0,100.0462963,100.0992063,-37.555567,175.160952
2524,M22767,No Aerial,100.0,99.86111111,101.0416667,-37.56297,175.164073
2525,M57442,No Aerial,100.0,100.0231481,100.0,-37.555888,175.160035
2526,M15927,No Aerial,100.0,100.0115741,100.0496032,-37.563235,175.164971
2527,M69882,No Aerial,100.0,100.0347222,100.0496032,-37.553547,175.160366
2528,M49020,No Aerial,100.0,99.98842593,100.0,-37.575095,175.158392
2529,M15672,No Aerial,100.0,100.0,100.0,-37.551738,175.159854
2530,M1014,No Aerial,100.0,100.0231481,100.0496032,-37.552894,175.159911
2531,M45130,No Aerial,100.0,100.0231481,100.0992063,-37.554527,175.160232
2532,M41099,No Aerial,100.0,99.98842593,100.0,-37.557881,175.147562
2533,M61048,No Aerial,100.0,100.0115741,100.0496032,-37.557236,175.146811
2534,M29914,No Aerial,100.0,100.0231481,100.0,-37.559311,175.15495
2535,M53736,No Aerial,100.0,100.0,100.0496032,-37.560377,175.154796
2536,M31462,No Aerial,100.0,100.0115741,100.0,-37.557839,175.146315
2537,M65443,No Aerial,100.0,100.0,100.0,-37.557765,175.14727
2538,M61390,No Aerial,100.0,100.0,99.95039683,-37.560887,175.145196
2539,M24335,No Aerial,99.30555556,99.50231481,99.70238095,-37.559929,175.147148
2540,M43541,No Aerial,98.95833333,99.4212963,99.45436508,-37.559595,175.147673
2541,M52791,No Aerial,100.0,99.98842593,99.95039683,-37.560291,175.146228
2542,M64879,No Aerial,100.0,99.97685185,99.95039683,-37.559922,175.146747
2543,M1224,No Aerial,100.0,99.98842593,100.0,-37.560491,175.146309
2544,M36477,No Aerial,100.0,100.1041667,100.3472222,-37.563783,175.150298
2545,M58309,No Aerial,100.0,100.0115741,100.0,-37.56187,175.149691
2546,M56642,No Aerial,100.0,100.0231481,100.0992063,-37.561771,175.149828
2547,M635,No Aerial,100.0,100.0462963,100.0,-37.562318,175.149666
2548,M24755,No Aerial,100.0,100.0115741,100.0,-37.563385,175.150263
2549,M32608,No Aerial,100.0,100.0,99.95039683,-37.558118,175.152524
2550,M9925,No Aerial,100.0,100.0,100.0,-37.561609,175.144022
2551,M66017,No Aerial,100.0,99.96527778,100.0,-37.557872,175.152594
2553,M69112,No Aerial,100.0,99.98842593,99.95039683,-37.561424,175.143786
2554,M13765,No Aerial,100.0,99.94212963,99.95039683,-37.558111,175.153527
2555,M44118,No Aerial,100.0,100.0115741,100.0,-37.545274,175.158
2556,M1734,No Aerial,100.0,99.98842593,100.0,-37.564911,175.16565
2557,M51618,No Aerial,100.0,99.98842593,100.0,-37.564127,175.164974
2558,M39216,No Aerial,99.65277778,100.0,99.95039683,-37.565275,175.165838
2559,M55204,No Aerial,100.0,100.0,100.0,-37.559489,175.169205
2560,M38052,No Aerial,100.0,99.98842593,100.0,-37.563969,175.164797
2561,M45128,No Aerial,100.0,99.98842593,100.0,-37.564705,175.165153
2562,M23776,No Aerial,100.0,99.97685185,100.0,-37.55976,175.145314
2563,M57960,No Aerial,100.0,100.0115741,100.0,-37.559398,175.144492
2564,M8020,No Aerial,100.0,100.0,100.0,-37.560032,175.145837
2565,M3175,No Aerial,100.0,99.98842593,100.0,-37.559514,175.145524
2566,M23042,No Aerial,100.0,99.96527778,99.90079365,-37.573498,175.14864
2567,M62021,No Aerial,96.875,95.625,96.2797619,-37.561698,175.147533
2568,M41930,No Aerial,100.0,100.0231481,100.0,-37.571063,175.149273
2569,M66328,No Aerial,100.0,99.98842593,100.0,-37.571065,175.149283
2570,M51615,No Aerial,86.80555556,94.84953704,93.30357143,-37.561698,175.147533
2571,M18886,No Aerial,100.0,100.0,100.0,-37.570761,175.150401
2572,M5832,No Aerial,100.0,100.0,100.0,-37.562066,175.147393
2573,M15137,No Aerial,100.0,100.0,99.95039683,-37.571063,175.149273
2574,M19597,No Aerial,100.0,100.0115741,100.0,-37.561367,175.144857
2575,M28453,No Aerial,100.0,100.0115741,100.0,-37.560636,175.145925
2576,M45856,No Aerial,100.0,100.0115741,100.0,-37.561263,175.145211
2577,M52137,No Aerial,100.0,100.0,100.0,-37.560924,175.145451
2578,M28723,No Aerial,100.0,100.0,100.0496032,-37.561435,175.144617
2579,M29149,No Aerial,100.0,99.97685185,100.0,-37.551394,175.159839
2580,M28597,No Aerial,100.0,99.98842593,100.0,-37.553104,175.159321
2581,M43915,No Aerial,100.0,100.0,100.0,-37.553316,175.159951
2582,M60421,No Aerial,100.0,100.0115741,100.0496032,-37.582165,175.158993
2583,M55598,No Aerial,100.0,100.0,100.0,-37.574497,175.158981
2584,M22454,Aerial Installed - Enabled,100.0,100.0,100.0,-37.582035,175.158801
2585,M812,No Aerial,100.0,100.0,100.0496032,-37.553637,175.159971
2586,M18600,No Aerial,100.0,99.9537037,100.0,-37.563672,175.149005
2587,M4921,No Aerial,100.0,99.98842593,100.0,-37.556603,175.145972
2588,M64960,No Aerial,100.0,100.0231481,100.0,-37.56093,175.143011
2589,M2204,No Aerial,100.0,100.0,100.0496032,-37.56083,175.149001
2590,M22252,No Aerial,100.0,100.0,100.0,-37.566999,175.148948
2591,M32487,No Aerial,100.0,100.0,100.0,-37.545808,175.159621
2592,M65032,No Aerial,100.0,100.0,100.0,-37.550003,175.160056
2593,M42410,No Aerial,100.0,99.98842593,100.0,-37.548625,175.159671
2594,M57212,No Aerial,100.0,99.98842593,100.0,-37.549538,175.159887
2595,M53790,No Aerial,100.0,99.97685185,99.95039683,-37.541206,175.169949
2596,M63379,No Aerial,100.0,100.0115741,99.95039683,-37.540599,175.169717
2597,M62861,No Aerial,100.0,99.97685185,99.95039683,-37.542149,175.170222
2598,M46955,No Aerial,100.0,99.96527778,99.95039683,-37.541515,175.17005
2599,M40941,No Aerial,100.0,99.98842593,100.0,-37.541902,175.170328
2600,M7543,No Aerial,99.65277778,100.0,100.0,-37.543424,175.169758
2601,M38630,No Aerial,100.0,99.9537037,100.0,-37.544175,175.168873
2602,M28149,No Aerial,100.0,99.98842593,100.0,-37.543877,175.169308
2603,M53069,No Aerial,100.0,100.0,100.0,-37.543728,175.169505
2604,M31272,No Aerial,100.0,100.0462963,100.0496032,-37.544077,175.168984
2605,M43613,No Aerial,100.0,100.0115741,100.0,-37.543123,175.158155
2606,M65067,No Aerial,100.0,100.0231481,100.1984127,-37.53956,175.169002
2607,M58110,No Aerial,100.0,99.98842593,100.0,-37.534228,175.162212
2608,M35978,No Aerial,100.0,100.0115741,100.0496032,-37.533601,175.162022
2609,M36636,No Aerial,100.0,99.98842593,100.0,-37.533747,175.162015
2610,M24685,No Aerial,100.0,100.0347222,100.0,-37.53725,175.166087
2611,M1136,No Aerial,100.0,100.0115741,100.0,-37.537734,175.167225
2612,M22698,No Aerial,100.0,99.98842593,100.0,-37.565628,175.165274
2613,M17872,No Aerial,100.0,99.98842593,99.95039683,-37.57365,175.150018
2614,M54695,No Aerial,100.0,100.0,100.0,-37.550465,175.160404
2615,M13204,No Aerial,100.0,100.0,100.0,-37.560429,175.144375
2616,M55696,No Aerial,100.0,100.0231481,100.0,-37.546333,175.15994
2617,M38071,No Aerial,100.0,100.0115741,100.0992063,-37.555461,175.161676
2618,M34416,No Aerial,100.0,100.0,100.0,-37.541312,175.16077
2619,M38693,No Aerial,100.0,100.0231481,100.0496032,-37.542757,175.170013
2620,M66090,No Aerial,100.0,100.0231481,100.0,-37.542822,175.169872
2621,M13468,No Aerial,100.0,99.98842593,100.0,-37.555295,175.161617
2622,M69950,No Aerial,100.0,99.96527778,99.95039683,-37.573841,175.148451
2624,M66546,No Aerial,100.0,100.0347222,100.0,-37.535828,175.1634
2625,M4882,No Aerial,100.0,99.97685185,100.0,-37.533645,175.162664
2626,M14457,No Aerial,100.0,100.0231481,100.0,-37.535828,175.1634
2627,M10516,No Aerial,100.0,99.96527778,99.95039683,-37.536372,175.164784
2628,M27163,No Aerial,100.0,99.93055556,99.95039683,-37.535659,175.163504
2629,M8477,No Aerial,100.0,100.0115741,100.0,-37.533589,175.162803
2630,M52067,No Aerial,100.0,100.0,100.0496032,-37.535022,175.162709
2631,M55167,No Aerial,100.0,100.0231481,100.0,-37.5345,175.162954
2632,M23747,No Aerial,100.0,100.0,100.0,-37.535509,175.163058
2633,M68917,No Aerial,100.0,100.0347222,100.0992063,-37.536423,175.162837
2634,M49741,No Aerial,100.0,100.0,100.0,-37.53857,175.167152
2635,M46091,No Aerial,100.0,100.0115741,100.0496032,-37.538464,175.167953
2636,M56000,No Aerial,100.0,100.0,100.0,-37.53892,175.168049
2637,M58551,No Aerial,100.0,100.0,99.95039683,-37.537277,175.164935
2638,M30490,No Aerial,100.0,100.0115741,100.0,-37.537885,175.16707
2639,M1953,No Aerial,100.0,100.0,100.0,-37.542869,175.159047
2640,M37148,No Aerial,100.0,100.0231481,100.0,-37.543282,175.159119
2641,M7102,No Aerial,100.0,100.0,100.0496032,-37.543441,175.159109
2642,M53680,No Aerial,100.0,100.0,100.0,-37.542333,175.158857
2643,M66438,No Aerial,100.0,100.0231481,100.0496032,-37.542768,175.159259
2644,M57850,No Aerial,99.65277778,99.98842593,99.95039683,-37.538915,175.169329
2645,M60911,No Aerial,100.0,99.98842593,100.0,-37.538948,175.168851
2646,M6336,No Aerial,100.0,100.0,100.0,-37.539022,175.169135
2647,M43714,No Aerial,100.0,100.0347222,100.0496032,-37.555533,175.161574
2648,M1357,No Aerial,100.0,99.94212963,99.90079365,-37.53906,175.169579
2649,M15530,No Aerial,100.0,100.0694444,100.0,-37.538646,175.168265
2650,M11676,No Aerial,100.0,99.97685185,100.0,-37.544219,175.159257
2651,M4511,No Aerial,100.0,99.97685185,99.95039683,-37.552728,175.159226
2652,M10631,No Aerial,100.0,100.0115741,100.0,-37.533466,175.161748
2653,M27080,No Aerial,100.0,100.0115741,100.0,-37.552625,175.159369
2654,M46245,No Aerial,100.0,99.97685185,99.95039683,-37.5398,175.158278
2655,M51312,No Aerial,100.0,99.98842593,100.0,-37.537856,175.158401
2656,M342,No Aerial,100.0,100.0115741,100.0,-37.537088,175.158515
2657,M37234,No Aerial,100.0,99.98842593,100.0,-37.538395,175.158406
2658,M19978,No Aerial,100.0,100.0115741,100.0992063,-37.53588,175.15879
2659,M59686,No Aerial,100.0,100.0115741,100.0,-37.54301,175.158105
2660,M46880,No Aerial,100.0,99.98842593,100.0,-37.546211,175.169418
2661,M61113,No Aerial,100.0,100.0,99.95039683,-37.546427,175.170752
2662,M11811,No Aerial,100.0,99.97685185,99.95039683,-37.545501,175.172132
2663,M7469,No Aerial,99.65277778,100.0115741,99.95039683,-37.55521,175.161876
2664,M51021,No Aerial,100.0,99.97685185,99.95039683,-37.540998,175.160704
2665,M12769,No Aerial,100.0,100.0347222,100.0496032,-37.54341,175.160923
2666,M41897,No Aerial,100.0,100.0231481,100.0496032,-37.543665,175.158141
2667,M64194,No Aerial,100.0,100.0,100.0,-37.550558,175.159565
2668,M22260,No Aerial,100.0,99.96527778,99.95039683,-37.544111,175.157916
2669,M4227,No Aerial,100.0,99.98842593,100.0,-37.543263,175.158198
2670,M18610,No Aerial,100.0,99.98842593,99.85119048,-37.544321,175.158168
2671,M48219,No Aerial,99.65277778,100.0,99.95039683,-37.545352,175.15968
2672,M59703,No Aerial,100.0,100.0462963,100.0,-37.540109,175.169361
2673,M38633,No Aerial,100.0,100.0115741,100.0496032,-37.539515,175.168683
2674,M38777,No Aerial,100.0,100.0,100.0,-37.540312,175.169531
2675,M37175,No Aerial,100.0,100.0,100.0,-37.541517,175.170056
2676,M22532,No Aerial,100.0,100.0,100.0,-37.545852,175.159955
2677,M7647,No Aerial,100.0,100.0231481,100.0496032,-37.539871,175.169527
2678,M64725,No Aerial,100.0,99.98842593,100.0,-37.539696,175.170023
2679,M26655,No Aerial,100.0,100.0,100.0,-37.540692,175.170342
2680,M33366,No Aerial,100.0,100.0347222,100.0992063,-37.541407,175.170834
2681,M5338,No Aerial,100.0,99.98842593,100.0,-37.541096,175.170723
2682,M29610,No Aerial,100.0,99.97685185,100.0,-37.541639,175.171106
2683,M24960,No Aerial,100.0,100.0,100.0,-37.544148,175.170178
2684,M54888,No Aerial,100.0,99.96527778,99.95039683,-37.57183,175.151213
2685,M25691,No Aerial,100.0,100.0,100.0,-37.545336,175.168549
2686,M60148,No Aerial,100.0,99.96527778,100.0,-37.571731,175.149956
2687,M33076,No Aerial,100.0,100.0115741,100.0,-37.558998,175.169847
2688,M8078,No Aerial,100.0,99.97685185,99.95039683,-37.548624,175.159754
2689,M49767,No Aerial,100.0,99.98842593,100.0,-37.546742,175.1592
2690,M41319,No Aerial,100.0,100.0,100.0,-37.54722,175.159553
2691,M63390,No Aerial,100.0,99.97685185,100.0,-37.546716,175.159623
2692,M17867,No Aerial,100.0,100.0231481,100.0,-37.548368,175.159878
2693,M49788,No Aerial,100.0,100.0231481,100.0,-37.547337,175.159664
2694,M30759,No Aerial,100.0,99.98842593,100.0,-37.545441,175.159517
2695,M26792,No Aerial,99.65277778,99.98842593,100.0496032,-37.549084,175.158915
2696,M2073,No Aerial,100.0,100.0,99.95039683,-37.545346,175.159755
2697,M10294,No Aerial,100.0,100.0231481,100.0,-37.546035,175.159488
2698,M57881,No Aerial,100.0,99.9537037,99.95039683,-37.545363,175.159754
2699,M11814,No Aerial,100.0,99.98842593,100.0,-37.547186,175.159216
2700,M5157,No Aerial,100.0,99.98842593,100.0496032,-37.547114,175.15938
2701,M43314,No Aerial,100.0,100.0115741,100.0,-37.543467,175.170394
2702,M27244,No Aerial,100.0,100.0,100.0,-37.54552,175.169059
2703,M47751,No Aerial,100.0,99.96527778,100.0,-37.542368,175.170661
2704,M31921,No Aerial,100.0,100.0347222,100.0496032,-37.543937,175.170619
2706,M64142,No Aerial,100.0,100.0231481,100.0,-37.5449,175.15949
2707,M16933,No Aerial,100.0,100.0,100.0,-37.541788,175.159425
2708,M2530,No Aerial,100.0,100.0,100.0,-37.542012,175.159633
2709,M39448,No Aerial,100.0,99.98842593,100.0,-37.541777,175.170203
2710,M17934,No Aerial,100.0,99.97685185,100.0,-37.536921,175.158268
2711,M36335,No Aerial,100.0,99.96527778,100.0,-37.546277,175.159647
2712,M32264,No Aerial,100.0,99.9537037,99.95039683,-37.543784,175.16993
2713,M4726,No Aerial,100.0,99.98842593,100.0,-37.54264,175.170658
2714,M19179,No Aerial,100.0,100.0115741,100.0,-37.544285,175.169338
2715,M33693,No Aerial,100.0,100.0115741,100.0496032,-37.545834,175.168371
2716,M34015,No Aerial,100.0,99.98842593,99.95039683,-37.545405,175.169207
2717,M40583,No Aerial,100.0,99.98842593,100.0496032,-37.545075,175.168787
2718,M33924,No Aerial,100.0,100.0,100.0496032,-37.544553,175.168947
2719,M31115,No Aerial,100.0,99.97685185,99.95039683,-37.555962,175.162106
2720,M62000,No Aerial,100.0,100.0,100.0,-37.534938,175.159048
2721,M13336,No Aerial,100.0,100.0115741,100.0,-37.535498,175.158898
2722,M65415,No Aerial,100.0,100.0,100.0,-37.555474,175.161615
2723,M20498,No Aerial,100.0,99.98842593,100.0,-37.555363,175.16151
2724,M18929,No Aerial,100.0,100.0,100.0,-37.540523,175.161985
2725,M3670,No Aerial,100.0,99.96527778,100.0,-37.539541,175.167732
2726,M41047,No Aerial,99.65277778,100.0,99.95039683,-37.544215,175.16056
2727,M45958,No Aerial,100.0,99.96527778,100.0,-37.548972,175.160537
2728,M63866,No Aerial,100.0,100.0,100.0496032,-37.550248,175.158426
2729,M38248,No Aerial,100.0,100.0115741,100.0,-37.402915,175.144578
2730,M53560,No Aerial,100.0,100.0231481,100.0,-37.564427,175.1501
2731,M59556,No Aerial,100.0,99.9537037,100.0,-37.401115,175.146333
2732,M20968,No Aerial,100.0,100.0578704,100.0,-37.668459,175.144344
2733,M1830,No Aerial,100.0,99.98842593,100.0,-37.668381,175.145296
2735,M17108,No Aerial,99.65277778,100.0231481,100.0,-37.560682,175.169975
2736,M19292,No Aerial,100.0,99.97685185,100.0496032,-37.558479,175.161408
2737,M10324,No Aerial,100.0,100.0,100.0,-37.55869,175.160848
2738,M16086,No Aerial,100.0,100.0115741,99.95039683,-37.562099,175.145137
2739,M57251,No Aerial,100.0,100.0,100.0,-37.56148,175.161965
2740,M54830,No Aerial,100.0,99.96527778,99.95039683,-37.560465,175.161584
2741,M39709,No Aerial,100.0,100.0347222,100.0,-37.558566,175.16137
2742,M1323,No Aerial,100.0,99.93055556,100.0,-37.540325,175.164185
2743,M31883,No Aerial,100.0,100.0347222,100.0,-37.554904,175.151124
2744,M13581,No Aerial,100.0,99.98842593,99.95039683,-37.541655,175.173031
2745,M30180,No Aerial,100.0,100.0115741,100.0,-37.542255,175.171081
2746,M54455,No Aerial,100.0,100.0,100.0496032,-37.542003,175.17261
2747,M14556,No Aerial,100.0,100.0115741,100.0,-37.542003,175.17261
2748,M28662,No Aerial,100.0,99.98842593,100.0,-37.541655,175.173031
2749,M24533,No Aerial,100.0,100.0231481,100.0,-37.5422,175.173268
2750,M12824,No Aerial,100.0,99.97685185,99.95039683,-37.541036,175.173403
2751,M1351,No Aerial,100.0,100.0347222,100.0,-37.54185,175.173341
2752,M1040,No Aerial,100.0,100.0115741,100.0,-37.54232,175.172848
2753,M66684,No Aerial,100.0,100.0115741,100.0,-37.541353,175.173146
2754,M40069,No Aerial,100.0,100.0,99.95039683,-37.54142,175.173041
2755,M50679,No Aerial,100.0,99.98842593,100.0,-37.540906,175.173546
2756,M40547,No Aerial,100.0,99.98842593,100.0496032,-37.554546,175.151725
2757,M57357,No Aerial,100.0,99.96527778,99.90079365,-37.554649,175.151553
2758,M69718,No Aerial,100.0,99.97685185,100.0496032,-37.554828,175.152016
2759,M54188,No Aerial,100.0,99.98842593,100.0,-37.564208,175.150352
2760,M32696,No Aerial,99.65277778,99.97685185,99.90079365,-37.557264,175.144758
2761,M64630,No Aerial,99.30555556,99.9537037,99.8015873,-37.550845,175.151543
2762,M26928,No Aerial,100.0,99.98842593,100.0,-37.551655,175.16063
2763,M63331,No Aerial,100.0,100.0,99.95039683,-37.551788,175.160533
2764,M17693,No Aerial,100.0,100.0115741,100.0496032,-37.561586,175.168799
2765,M65616,No Aerial,100.0,100.0,100.0496032,-37.562445,175.16197
2766,M57743,No Aerial,100.0,100.0,100.0,-37.562139,175.164433
2767,M13259,No Aerial,100.0,100.0115741,100.0,-37.552091,175.160956
2768,M6042,No Aerial,100.0,99.98842593,100.0,-37.550761,175.153291
2769,M33283,No Aerial,100.0,100.0,100.0,-37.555971,175.1516
2770,M16887,No Aerial,100.0,99.9537037,100.0,-37.555899,175.152002
2771,M60217,No Aerial,100.0,99.94212963,100.0496032,-37.553017,175.151887
2773,M50536,No Aerial,100.0,100.0,100.0,-37.549756,175.158281
2774,M52574,No Aerial,100.0,99.97685185,100.0,-37.540587,175.160709
2775,M28717,No Aerial,100.0,99.90740741,99.95039683,-37.541483,175.161995
2776,M60932,No Aerial,100.0,100.0115741,100.0496032,-37.54162,175.161801
2777,M1771,No Aerial,100.0,100.0,100.0,-37.539542,175.161199
2778,M32862,No Aerial,100.0,99.98842593,100.0,-37.541576,175.171775
2779,M48100,No Aerial,100.0,99.97685185,99.95039683,-37.541755,175.162896
2780,M64368,No Aerial,100.0,100.0115741,100.0,-37.545781,175.160542
2781,M65422,No Aerial,100.0,100.0115741,100.0,-37.543912,175.160941
2782,M9859,No Aerial,100.0,100.0115741,100.0,-37.545937,175.160364
2783,M61692,No Aerial,100.0,99.9537037,100.0,-37.542547,175.170865
2784,M41886,No Aerial,100.0,100.0,100.0,-37.543926,175.160905
2785,M24041,No Aerial,100.0,100.0115741,100.0496032,-37.541551,175.16038
2786,M65816,No Aerial,100.0,100.0115741,99.95039683,-37.541697,175.160483
2787,M56735,No Aerial,100.0,100.0,100.0,-37.540989,175.160678
2788,M66661,No Aerial,100.0,100.0115741,99.95039683,-37.536475,175.160952
2789,M18801,No Aerial,100.0,99.97685185,100.0,-37.540615,175.161173
2790,M50090,No Aerial,100.0,100.0,100.0,-37.545541,175.160644
2791,M4088,No Aerial,100.0,99.97685185,100.0,-37.537306,175.161132
2792,M6111,No Aerial,100.0,100.0115741,100.0,-37.536985,175.161396
2793,M48529,No Aerial,99.30555556,99.86111111,100.0,-37.536903,175.161475
2794,M56208,No Aerial,100.0,100.0,100.0,-37.535337,175.161091
2795,M57484,No Aerial,100.0,99.98842593,100.0,-37.5356,175.161007
2796,M12068,No Aerial,100.0,99.96527778,100.0,-37.54485,175.160768
2797,M32886,No Aerial,100.0,99.98842593,99.95039683,-37.543826,175.16051
2798,M34428,No Aerial,100.0,99.96527778,99.95039683,-37.544899,175.160165
2800,M61824,No Aerial,100.0,99.98842593,99.90079365,-37.541605,175.173688
2801,M23192,No Aerial,100.0,100.0115741,100.0,-37.541494,175.173708
2802,M3060,No Aerial,100.0,99.97685185,100.0,-37.540973,175.173304
2803,M43880,No Aerial,100.0,99.98842593,99.95039683,-37.556089,175.152018
2804,M40575,No Aerial,99.65277778,100.0,99.95039683,-37.542141,175.172385
2805,M31214,No Aerial,100.0,47.62731481,100.0,-37.541066,175.160703
2806,M13382,No Aerial,100.0,100.0115741,100.0496032,-37.54218,175.171766
2807,M55307,No Aerial,100.0,100.0,100.0,-37.541811,175.17221
2808,M33321,No Aerial,100.0,99.98842593,100.0,-37.54213,175.172058
2809,M25593,No Aerial,100.0,100.0115741,100.0,-37.541811,175.17221
2810,M38341,No Aerial,100.0,100.0,100.0,-37.542378,175.161964
2811,M14280,No Aerial,100.0,100.0,100.0496032,-37.543223,175.162742
